before_prompt,after_prompt,move,after_player,after_win_proba,before_player,before_win_proba,commentary
"FEN: rnbqk2r/1pp1ppbp/p2p1np1/8/3PP3/2N1BN2/PPPQ1PPP/R3KB1R b KQkq - 3 6
[Black]: 40.9% cp:-74 O-O Bh6 c5 O-O-O cxd4 Nxd4 Bxh6 Qxh6 Nc6 h4 (Depth: 15) 
 [Black]: 39.1% cp:-89 Nbd7 O-O-O b5 e5 b4 Na4 Nd5 h4 h5 e6 fxe6 Ng5 Nf8 c4 bxc3 Nxc3 Rb8 Bd3 Nxc3 Qxc3 (Depth: 15) 
 [Black]: 36.2% cp:-113 b5 Bh6 O-O Bd3 Nc6 e5 dxe5 dxe5 Ng4 Bxg7 Kxg7 Qf4 b4 Ne2 Qd5 (Depth: 15) 
 ","FEN: rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/2N1BN2/PPPQ1PPP/R3KB1R w KQkq - 0 7
[White]: 64.1% cp:116 Bh6 O-O Bd3 e5 Bxg7 Kxg7 dxe5 dxe5 Nxe5 Qe7 Nf3 Bg4 O-O-O Nbd7 h4 Bxf3 gxf3 (Depth: 15) 
 [White]: 59.6% cp:78 Bd3 Nbd7 e5 Ng4 O-O-O Nxe3 Qxe3 O-O e6 Nf6 exf7+ Rxf7 h4 Ng4 Qe2 c6 (Depth: 15) 
 [White]: 54.9% cp:39 a3 Bb7 Bd3 Nbd7 e5 Ng4 e6 fxe6 Ng5 Nf8 h4 (Depth: 15) 
 ",b5,White,64.1067406334817,Black,40.85410215672199,
"FEN: rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/2N1BN2/PPPQ1PPP/R3KB1R w KQkq - 0 7
[White]: 64.1% cp:116 Bh6 O-O Bd3 e5 Bxg7 Kxg7 dxe5 dxe5 Nxe5 Qe7 Nf3 Bg4 O-O-O Nbd7 h4 Bxf3 gxf3 (Depth: 15) 
 [White]: 59.6% cp:78 Bd3 Nbd7 e5 Ng4 O-O-O Nxe3 Qxe3 O-O e6 Nf6 exf7+ Rxf7 h4 Ng4 Qe2 c6 (Depth: 15) 
 [White]: 54.9% cp:39 a3 Bb7 Bd3 Nbd7 e5 Ng4 e6 fxe6 Ng5 Nf8 h4 (Depth: 15) 
 ","FEN: rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/2NBBN2/PPPQ1PPP/R3K2R b KQkq - 1 7
[Black]: 40.6% cp:-76 Bb7 e5 Ng4 e6 f5 O-O-O Qc8 h4 b4 Na4 Qxe6 Qxb4 Bxf3 gxf3 (Depth: 15) 
 [Black]: 40.4% cp:-78 Nbd7 e5 Ng4 Bg5 dxe5 Be4 Rb8 O-O-O h6 Bh4 f5 Bxf5 gxf5 dxe5 Rb6 (Depth: 15) 
 [Black]: 37.1% cp:-106 Ng4 Bf4 b4 Ne2 e5 dxe5 dxe5 Bg3 Nc6 h3 Nf6 Nxe5 Nxe5 Bxe5 Qe7 f4 Bb7 (Depth: 15) 
 ",Bd3,Black,40.612689706585726,White,64.1067406334817,
"FEN: rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/2NBBN2/PPPQ1PPP/R3K2R b KQkq - 1 7
[Black]: 40.6% cp:-76 Bb7 e5 Ng4 e6 f5 O-O-O Qc8 h4 b4 Na4 Qxe6 Qxb4 Bxf3 gxf3 (Depth: 15) 
 [Black]: 40.4% cp:-78 Nbd7 e5 Ng4 Bg5 dxe5 Be4 Rb8 O-O-O h6 Bh4 f5 Bxf5 gxf5 dxe5 Rb6 (Depth: 15) 
 [Black]: 37.1% cp:-106 Ng4 Bf4 b4 Ne2 e5 dxe5 dxe5 Bg3 Nc6 h3 Nf6 Nxe5 Nxe5 Bxe5 Qe7 f4 Bb7 (Depth: 15) 
 ","FEN: rn1qk2r/1bp1ppbp/p2p1np1/1p6/3PP3/2NBBN2/PPPQ1PPP/R3K2R w KQkq - 2 8
[White]: 61.2% cp:91 e5 dxe5 dxe5 Ng4 e6 f5 O-O-O Nc6 h3 Nxe3 Qxe3 Bd4 Nxd4 (Depth: 15) 
 [White]: 57.0% cp:56 Bh6 Bxh6 Qxh6 Nbd7 O-O e5 dxe5 dxe5 Rfe1 Ng4 Qh3 Ngf6 a4 O-O Ng5 Qe7 (Depth: 15) 
 [White]: 54.9% cp:39 a3 Nbd7 e5 dxe5 dxe5 Ng4 e6 Nde5 Nxe5 Nxe5 exf7+ Nxf7 f4 Qd6 O-O-O O-O-O Rhe1 Qc6 Qf2 (Depth: 15) 
 ",Bb7,White,61.18273690017371,Black,40.612689706585726,
"FEN: rn1qk2r/1bp1ppbp/p2p1np1/1p6/3PP3/2NBBN2/PPPQ1PPP/R3K2R w KQkq - 2 8
[White]: 61.2% cp:91 e5 dxe5 dxe5 Ng4 e6 f5 O-O-O Nc6 h3 Nxe3 Qxe3 Bd4 Nxd4 (Depth: 15) 
 [White]: 57.0% cp:56 Bh6 Bxh6 Qxh6 Nbd7 O-O e5 dxe5 dxe5 Rfe1 Ng4 Qh3 Ngf6 a4 O-O Ng5 Qe7 (Depth: 15) 
 [White]: 54.9% cp:39 a3 Nbd7 e5 dxe5 dxe5 Ng4 e6 Nde5 Nxe5 Nxe5 exf7+ Nxf7 f4 Qd6 O-O-O O-O-O Rhe1 Qc6 Qf2 (Depth: 15) 
 ","FEN: rn1qk2r/1bp1ppbp/p2p1np1/1p2P3/3P4/2NBBN2/PPPQ1PPP/R3K2R b KQkq - 0 8
[Black]: 40.4% cp:-78 Nd5 h4 dxe5 dxe5 Nc6 O-O-O Nxe5 Be2 Nxf3 Bxf3 Nxe3 Qxe3 (Depth: 15) 
 [Black]: 40.3% cp:-79 dxe5 dxe5 Ng4 e6 f5 Bc5 O-O h4 Bxf3 gxf3 Nf6 h5 Nxh5 O-O-O (Depth: 15) 
 [Black]: 39.3% cp:-87 Ng4 e6 f5 O-O-O b4 Ne2 c5 dxc5 Nc6 Bc4 Nxe3 Qxe3 Na5 cxd6 (Depth: 15) 
 ",e5,Black,40.37173007032121,White,61.18273690017371,
"FEN: rn1qk2r/1bp1ppbp/p2p1np1/1p2P3/3P4/2NBBN2/PPPQ1PPP/R3K2R b KQkq - 0 8
[Black]: 40.4% cp:-78 Nd5 h4 dxe5 dxe5 Nc6 O-O-O Nxe5 Be2 Nxf3 Bxf3 Nxe3 Qxe3 (Depth: 15) 
 [Black]: 40.3% cp:-79 dxe5 dxe5 Ng4 e6 f5 Bc5 O-O h4 Bxf3 gxf3 Nf6 h5 Nxh5 O-O-O (Depth: 15) 
 [Black]: 39.3% cp:-87 Ng4 e6 f5 O-O-O b4 Ne2 c5 dxc5 Nc6 Bc4 Nxe3 Qxe3 Na5 cxd6 (Depth: 15) 
 ","FEN: rn1qk2r/1bp1ppbp/p4np1/1p2p3/3P4/2NBBN2/PPPQ1PPP/R3K2R w KQkq - 0 9
[White]: 59.3% cp:75 dxe5 Ng4 Qe2 Nxe5 Nxe5 Bxe5 Bxb5+ axb5 Qxb5+ Nd7 Qxb7 O-O O-O-O (Depth: 15) 
 [White]: 46.0% cp:-32 Nxe5 O-O O-O c5 dxc5 Qc7 Bf4 Qxc5 Qe3 Qxe3 Bxe3 Nc6 Nxc6 Bxc6 Rfd1 b4 Ne2 Ng4 Bd4 (Depth: 15) 
 [White]: 25.6% cp:-213 Be2 exd4 Nxd4 c5 Nb3 Nbd7 Nxc5 Nxc5 Qxd8+ Rxd8 Bxc5 Bxg2 Rg1 (Depth: 15) 
 ",dxe5,White,59.266659995406975,Black,40.37173007032121,
"FEN: rn1qk2r/1bp1ppbp/p4np1/1p2p3/3P4/2NBBN2/PPPQ1PPP/R3K2R w KQkq - 0 9
[White]: 59.3% cp:75 dxe5 Ng4 Qe2 Nxe5 Nxe5 Bxe5 Bxb5+ axb5 Qxb5+ Nd7 Qxb7 O-O O-O-O (Depth: 15) 
 [White]: 46.0% cp:-32 Nxe5 O-O O-O c5 dxc5 Qc7 Bf4 Qxc5 Qe3 Qxe3 Bxe3 Nc6 Nxc6 Bxc6 Rfd1 b4 Ne2 Ng4 Bd4 (Depth: 15) 
 [White]: 25.6% cp:-213 Be2 exd4 Nxd4 c5 Nb3 Nbd7 Nxc5 Nxc5 Qxd8+ Rxd8 Bxc5 Bxg2 Rg1 (Depth: 15) 
 ","FEN: rn1qk2r/1bp1ppbp/p4np1/1p2P3/8/2NBBN2/PPPQ1PPP/R3K2R b KQkq - 0 9
[Black]: 37.3% cp:-104 Ng4 O-O-O O-O e6 f5 Qe2 Qe8 Bc5 Nf6 h4 Nc6 h5 Nxh5 Nd5 Rd8 c4 bxc4 Bxc4 (Depth: 15) 
 [Black]: 35.8% cp:-117 Nh5 O-O-O O-O Be4 Qxd2+ Rxd2 Bxe4 Nxe4 Nc6 Nc5 Nxe5 Nxe5 Bxe5 Nd7 Bd6 Nxf8 Kxf8 Re1 Nf6 Bg5 (Depth: 15) 
 [Black]: 32.8% cp:-143 b4 Na4 Ng4 e6 f5 O-O-O O-O Qxb4 Bxf3 gxf3 Nc6 Qc5 Nxe3 fxe3 Qe8 f4 Ne5 Nc3 Ng4 e4 (Depth: 15) 
 ",dxe5,Black,37.28522336868044,White,59.266659995406975,
"FEN: rn1qk2r/1bp1ppbp/p4np1/1p2P3/8/2NBBN2/PPPQ1PPP/R3K2R b KQkq - 0 9
[Black]: 37.3% cp:-104 Ng4 O-O-O O-O e6 f5 Qe2 Qe8 Bc5 Nf6 h4 Nc6 h5 Nxh5 Nd5 Rd8 c4 bxc4 Bxc4 (Depth: 15) 
 [Black]: 35.8% cp:-117 Nh5 O-O-O O-O Be4 Qxd2+ Rxd2 Bxe4 Nxe4 Nc6 Nc5 Nxe5 Nxe5 Bxe5 Nd7 Bd6 Nxf8 Kxf8 Re1 Nf6 Bg5 (Depth: 15) 
 [Black]: 32.8% cp:-143 b4 Na4 Ng4 e6 f5 O-O-O O-O Qxb4 Bxf3 gxf3 Nc6 Qc5 Nxe3 fxe3 Qe8 f4 Ne5 Nc3 Ng4 e4 (Depth: 15) 
 ","FEN: rn1qk2r/1bp1ppbp/p5p1/1p1nP3/8/2NBBN2/PPPQ1PPP/R3K2R w KQkq - 1 10
[White]: 74.0% cp:209 O-O-O O-O Be4 c6 h4 Qa5 h5 Nxc3 hxg6 fxg6 Qxc3 Qxc3 bxc3 Bc8 Rh4 Bf5 Bxf5 Rxf5 Rd8+ Rf8 (Depth: 15) 
 [White]: 71.1% cp:180 Be4 Nxe3 Qxe3 c6 Ng5 Bxe5 Bxg6 hxg6 Qxe5 f6 Qe6 fxg5 Qxg6+ Kf8 Qf5+ Ke8 Rd1 Qc7 Qg6+ Kf8 (Depth: 15) 
 [White]: 63.5% cp:111 Rd1 Nd7 e6 fxe6 Bh6 Bxc3 bxc3 Nc5 c4 Nxd3+ Qxd3 bxc4 Qxc4 Qd6 O-O O-O-O Rde1 Nb6 Qg4 Bxf3 (Depth: 15) 
 ",Nd5,White,73.98136066696878,Black,37.28522336868044,
"FEN: rn1qk2r/1bp1ppbp/p5p1/1p1nP3/8/2NBBN2/PPPQ1PPP/R3K2R w KQkq - 1 10
[White]: 74.0% cp:209 O-O-O O-O Be4 c6 h4 Qa5 h5 Nxc3 hxg6 fxg6 Qxc3 Qxc3 bxc3 Bc8 Rh4 Bf5 Bxf5 Rxf5 Rd8+ Rf8 (Depth: 15) 
 [White]: 71.1% cp:180 Be4 Nxe3 Qxe3 c6 Ng5 Bxe5 Bxg6 hxg6 Qxe5 f6 Qe6 fxg5 Qxg6+ Kf8 Qf5+ Ke8 Rd1 Qc7 Qg6+ Kf8 (Depth: 15) 
 [White]: 63.5% cp:111 Rd1 Nd7 e6 fxe6 Bh6 Bxc3 bxc3 Nc5 c4 Nxd3+ Qxd3 bxc4 Qxc4 Qd6 O-O O-O-O Rde1 Nb6 Qg4 Bxf3 (Depth: 15) 
 ","FEN: rn1qk2r/1bp1ppbp/p5p1/1p1NP3/8/3BBN2/PPPQ1PPP/R3K2R b KQkq - 0 10
[Black]: 54.7% cp:38 Qxd5 Bh6 Bxh6 Qxh6 Nc6 Qe3 O-O-O O-O (Depth: 15) 
 [Black]: 36.6% cp:-110 Bxd5 O-O-O c6 Bh6 Bxh6 Qxh6 e6 Ng5 Qe7 Ne4 Nd7 Nd6+ Kd8 Qe3 f6 f4 Kc7 Rhf1 Rhf8 c4 (Depth: 15) 
 [Black]: 8.9% cp:-465 Nd7 Be4 Nxe5 Nxe5 O-O Nc3 Qxd2+ Bxd2 Bxe4 Nxe4 Bxe5 O-O-O Rfd8 c3 (Depth: 15) 
 ",Nxd5,Black,54.73576181430893,White,73.98136066696878,
"FEN: rn1qk2r/1bp1ppbp/p5p1/1p1NP3/8/3BBN2/PPPQ1PPP/R3K2R b KQkq - 0 10
[Black]: 54.7% cp:38 Qxd5 Bh6 Bxh6 Qxh6 Nc6 Qe3 O-O-O O-O (Depth: 15) 
 [Black]: 36.6% cp:-110 Bxd5 O-O-O c6 Bh6 Bxh6 Qxh6 e6 Ng5 Qe7 Ne4 Nd7 Nd6+ Kd8 Qe3 f6 f4 Kc7 Rhf1 Rhf8 c4 (Depth: 15) 
 [Black]: 8.9% cp:-465 Nd7 Be4 Nxe5 Nxe5 O-O Nc3 Qxd2+ Bxd2 Bxe4 Nxe4 Bxe5 O-O-O Rfd8 c3 (Depth: 15) 
 ","FEN: rn2k2r/1bp1ppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/R3K2R w KQkq - 0 11
[White]: 45.6% cp:-35 Bh6 Bxe5 a4 Bxb2 Rb1 Qe6+ Be2 Bxf3 gxf3 Qf6 O-O Bc3 Qe3 b4 Rfd1 Nc6 (Depth: 15) 
 [White]: 45.1% cp:-39 Qe2 Nd7 c4 Qe6 cxb5 O-O Bc4 Qg4 bxa6 Qxg2 Rg1 Qxf3 axb7 Qxb7 f4 Nb6 Bb3 Nd5 (Depth: 15) 
 [White]: 44.3% cp:-46 a4 O-O axb5 axb5 Rxa8 Bxa8 Bf4 Nd7 Qe3 Nc5 O-O Nxd3 cxd3 Qb3 Rc1 Qxb2 Rxc7 Bd5 (Depth: 15) 
 ",Qxd5,White,45.63613127629211,Black,54.73576181430893,
"FEN: rn2k2r/1bp1ppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/R3K2R w KQkq - 0 11
[White]: 45.6% cp:-35 Bh6 Bxe5 a4 Bxb2 Rb1 Qe6+ Be2 Bxf3 gxf3 Qf6 O-O Bc3 Qe3 b4 Rfd1 Nc6 (Depth: 15) 
 [White]: 45.1% cp:-39 Qe2 Nd7 c4 Qe6 cxb5 O-O Bc4 Qg4 bxa6 Qxg2 Rg1 Qxf3 axb7 Qxb7 f4 Nb6 Bb3 Nd5 (Depth: 15) 
 [White]: 44.3% cp:-46 a4 O-O axb5 axb5 Rxa8 Bxa8 Bf4 Nd7 Qe3 Nc5 O-O Nxd3 cxd3 Qb3 Rc1 Qxb2 Rxc7 Bd5 (Depth: 15) 
 ","FEN: rn2k2r/1bp1ppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/2KR3R b kq - 1 11
[Black]: 61.9% cp:97 Nd7 Qa5 Nxe5 Bxg6 Qe6 Bh5 O-O b3 Qf5 (Depth: 15) 
 [Black]: 51.9% cp:15 O-O Kb1 Nc6 Bh6 Nxe5 Bxg7 Kxg7 Qc3 f6 Rhe1 Qc6 Qb3 Nxf3 Rxe7+ Kh8 gxf3 Qxf3 Be2 Qxb3 axb3 (Depth: 15) 
 [Black]: 39.4% cp:-86 Nc6 Be4 Qxd2+ Rxd2 Rd8 Rhd1 Rxd2 Rxd2 Na5 Bxb7 Nxb7 Rd3 h6 h4 (Depth: 15) 
 ",O-O-O,Black,61.89278548001903,White,45.63613127629211,
"FEN: rn2k2r/1bp1ppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/2KR3R b kq - 1 11
[Black]: 61.9% cp:97 Nd7 Qa5 Nxe5 Bxg6 Qe6 Bh5 O-O b3 Qf5 (Depth: 15) 
 [Black]: 51.9% cp:15 O-O Kb1 Nc6 Bh6 Nxe5 Bxg7 Kxg7 Qc3 f6 Rhe1 Qc6 Qb3 Nxf3 Rxe7+ Kh8 gxf3 Qxf3 Be2 Qxb3 axb3 (Depth: 15) 
 [Black]: 39.4% cp:-86 Nc6 Be4 Qxd2+ Rxd2 Rd8 Rhd1 Rxd2 Rxd2 Na5 Bxb7 Nxb7 Rd3 h6 h4 (Depth: 15) 
 ","FEN: r3k2r/1bpnppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/2KR3R w kq - 2 12
[White]: 38.8% cp:-91 Kb1 Nxe5 Qc3 O-O Bd4 Nxf3 Bxg7 b4 Qxc7 Kxg7 gxf3 Rfd8 Qxe7 a5 h4 Re8 Qc7 Rac8 Qf4 Qxf3 (Depth: 15) 
 [White]: 35.9% cp:-116 Qa5 Nxe5 Bxg6 Qe6 Bh5 O-O Nd2 Qf6 Qa3 Rfd8 Bf3 Nxf3 gxf3 a5 Rhg1 b4 Qb3 (Depth: 15) 
 [White]: 35.7% cp:-118 Be4 Qxd2+ Nxd2 Bxe4 Nxe4 Bxe5 Rhe1 f6 b3 Rd8 c4 bxc4 bxc4 g5 g3 Kf7 f4 gxf4 gxf4 Bd6 (Depth: 15) 
 ",Nd7,White,38.81726309982629,Black,61.89278548001903,
"FEN: r3k2r/1bpnppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/2KR3R w kq - 2 12
[White]: 38.8% cp:-91 Kb1 Nxe5 Qc3 O-O Bd4 Nxf3 Bxg7 b4 Qxc7 Kxg7 gxf3 Rfd8 Qxe7 a5 h4 Re8 Qc7 Rac8 Qf4 Qxf3 (Depth: 15) 
 [White]: 35.9% cp:-116 Qa5 Nxe5 Bxg6 Qe6 Bh5 O-O Nd2 Qf6 Qa3 Rfd8 Bf3 Nxf3 gxf3 a5 Rhg1 b4 Qb3 (Depth: 15) 
 [White]: 35.7% cp:-118 Be4 Qxd2+ Nxd2 Bxe4 Nxe4 Bxe5 Rhe1 f6 b3 Rd8 c4 bxc4 bxc4 g5 g3 Kf7 f4 gxf4 gxf4 Bd6 (Depth: 15) 
 ","FEN: r3k2r/1bpnppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/1K1R3R b kq - 3 12
[Black]: 61.2% cp:91 Nxe5 Qc3 O-O Bd4 Nxf3 Bxg7 b4 Qxc7 Kxg7 gxf3 Rfd8 Qxe7 a5 Be2 Re8 Qxe8 Rxe8 Rxd5 Bxd5 Bd1 (Depth: 15) 
 [Black]: 55.1% cp:41 Qe6 Rhe1 Bxf3 gxf3 Nxe5 Be4 c6 Bh6 O-O Bxg7 Kxg7 f4 Nc4 Qd4+ Qf6 b3 (Depth: 15) 
 [Black]: 52.4% cp:19 O-O Bh6 Nxe5 Bxg7 Kxg7 Qc3 f6 Rhe1 Nxf3 Be4 Qf7 Qxf3 Bxe4 Qxe4 e5 Qc6 Rfd8 b3 h5 Rxd8 (Depth: 15) 
 ",Kb1,Black,61.18273690017371,White,38.81726309982629,
"FEN: r3k2r/1bpnppbp/p5p1/1p1qP3/8/3BBN2/PPPQ1PPP/1K1R3R b kq - 3 12
[Black]: 61.2% cp:91 Nxe5 Qc3 O-O Bd4 Nxf3 Bxg7 b4 Qxc7 Kxg7 gxf3 Rfd8 Qxe7 a5 Be2 Re8 Qxe8 Rxe8 Rxd5 Bxd5 Bd1 (Depth: 15) 
 [Black]: 55.1% cp:41 Qe6 Rhe1 Bxf3 gxf3 Nxe5 Be4 c6 Bh6 O-O Bxg7 Kxg7 f4 Nc4 Qd4+ Qf6 b3 (Depth: 15) 
 [Black]: 52.4% cp:19 O-O Bh6 Nxe5 Bxg7 Kxg7 Qc3 f6 Rhe1 Nxf3 Be4 Qf7 Qxf3 Bxe4 Qxe4 e5 Qc6 Rfd8 b3 h5 Rxd8 (Depth: 15) 
 ","FEN: r3k2r/1bp1ppbp/p5p1/1p1qn3/8/3BBN2/PPPQ1PPP/1K1R3R w kq - 0 13
[White]: 40.4% cp:-78 Qc3 O-O Bd4 b4 Qxc7 Nxf3 Bxg7 Kxg7 gxf3 Rfd8 Qxe7 a5 Qe4 Re8 Qxd5 Bxd5 Bb5 Bxf3 Bxe8 Bxd1 (Depth: 15) 
 [White]: 33.2% cp:-140 Nxe5 Qxe5 c3 O-O Bc2 Qd6 f3 Rad8 Rhe1 Bf6 Bf4 Qxd2 Rxd2 Rxd2 Bxd2 Rd8 Bf4 Rd7 h3 (Depth: 15) 
 [White]: 28.0% cp:-189 Rhe1 Nxf3 gxf3 O-O Bg5 e6 Be4 Qe5 Qc1 Bxe4 fxe4 Qxh2 f4 h6 Be7 Rfe8 Rd7 Qf2 (Depth: 15) 
 ",Nxe5,White,40.37173007032121,Black,61.18273690017371,
"FEN: r3k2r/1bp1ppbp/p5p1/1p1qn3/8/3BBN2/PPPQ1PPP/1K1R3R w kq - 0 13
[White]: 40.4% cp:-78 Qc3 O-O Bd4 b4 Qxc7 Nxf3 Bxg7 Kxg7 gxf3 Rfd8 Qxe7 a5 Qe4 Re8 Qxd5 Bxd5 Bb5 Bxf3 Bxe8 Bxd1 (Depth: 15) 
 [White]: 33.2% cp:-140 Nxe5 Qxe5 c3 O-O Bc2 Qd6 f3 Rad8 Rhe1 Bf6 Bf4 Qxd2 Rxd2 Rxd2 Bxd2 Rd8 Bf4 Rd7 h3 (Depth: 15) 
 [White]: 28.0% cp:-189 Rhe1 Nxf3 gxf3 O-O Bg5 e6 Be4 Qe5 Qc1 Bxe4 fxe4 Qxh2 f4 h6 Be7 Rfe8 Rd7 Qf2 (Depth: 15) 
 ","FEN: r3k2r/1bp1ppbp/p5p1/1p1qN3/8/3BB3/PPPQ1PPP/1K1R3R b kq - 0 13
[Black]: 69.2% cp:162 Qxe5 c3 O-O Bc2 Qd6 f3 Qxd2 Bxd2 Be5 Bh6 Rfd8 h4 Rxd1+ Rxd1 Bd6 h5 Re8 (Depth: 15) 
 [Black]: 55.5% cp:44 Bxe5 f3 O-O-O a4 bxa4 Qb4 Qc6 Qxe7 Rhe8 Qc5 Re6 Qxc6 Rxc6 (Depth: 15) 
 [Black]: 14.2% cp:-360 O-O-O f4 Bxe5 fxe5 Qxg2 Qxg2 Bxg2 Rhg1 Bc6 Kc1 Rd5 Bf4 f5 a3 Ba8 Rde1 e6 Be2 (Depth: 15) 
 ",Nxe5,Black,69.21095043017881,White,40.37173007032121,
"FEN: r3k2r/1bp1ppbp/p5p1/1p1qN3/8/3BB3/PPPQ1PPP/1K1R3R b kq - 0 13
[Black]: 69.2% cp:162 Qxe5 c3 O-O Bc2 Qd6 f3 Qxd2 Bxd2 Be5 Bh6 Rfd8 h4 Rxd1+ Rxd1 Bd6 h5 Re8 (Depth: 15) 
 [Black]: 55.5% cp:44 Bxe5 f3 O-O-O a4 bxa4 Qb4 Qc6 Qxe7 Rhe8 Qc5 Re6 Qxc6 Rxc6 (Depth: 15) 
 [Black]: 14.2% cp:-360 O-O-O f4 Bxe5 fxe5 Qxg2 Qxg2 Bxg2 Rhg1 Bc6 Kc1 Rd5 Bf4 f5 a3 Ba8 Rde1 e6 Be2 (Depth: 15) 
 ","FEN: r3k2r/1bp1ppbp/p5p1/1p2q3/8/3BB3/PPPQ1PPP/1K1R3R w kq - 0 14
[White]: 32.5% cp:-146 c3 O-O Bc2 Qd6 f3 Qxd2 Bxd2 Bd5 Bf4 c6 h4 h5 Be4 Rfd8 Kc2 (Depth: 15) 
 [White]: 31.5% cp:-155 Qc1 Bxg2 Rhg1 Bd5 f4 Qd6 f5 O-O-O Bg5 Rd7 Rge1 Rhd8 (Depth: 15) 
 [White]: 25.0% cp:-220 Qb4 Bxg2 Rhe1 O-O Bf4 Qh5 Qxe7 Bf3 Be2 Bxe2 Qxe2 Qc5 Qe7 Qxf2 Bxc7 Rac8 Rf1 Qa7 Bd6 Qxe7 (Depth: 15) 
 ",Qxe5,White,32.51947274176865,Black,69.21095043017881,
"FEN: r3k2r/1bp1ppbp/p5p1/1p2q3/8/3BB3/PPPQ1PPP/1K1R3R w kq - 0 14
[White]: 32.5% cp:-146 c3 O-O Bc2 Qd6 f3 Qxd2 Bxd2 Bd5 Bf4 c6 h4 h5 Be4 Rfd8 Kc2 (Depth: 15) 
 [White]: 31.5% cp:-155 Qc1 Bxg2 Rhg1 Bd5 f4 Qd6 f5 O-O-O Bg5 Rd7 Rge1 Rhd8 (Depth: 15) 
 [White]: 25.0% cp:-220 Qb4 Bxg2 Rhe1 O-O Bf4 Qh5 Qxe7 Bf3 Be2 Bxe2 Qxe2 Qc5 Qe7 Qxf2 Bxc7 Rac8 Rf1 Qa7 Bd6 Qxe7 (Depth: 15) 
 ","FEN: r3k2r/1bp1ppbp/p5p1/1p2q3/8/2PBB3/PP1Q1PPP/1K1R3R b kq - 0 14
[Black]: 67.8% cp:149 O-O f3 Rfd8 Bd4 Qd6 h4 h5 Qe3 Bxd4 cxd4 Qf6 Be4 Bxe4+ fxe4 (Depth: 15) 
 [Black]: 65.5% cp:128 Bf6 Bc2 O-O Bh6 Bxg2 Rhe1 Qxh2 Bxf8 Rxf8 f4 Qh3 f5 Bf3 Qe3 Kg7 Rd3 (Depth: 15) 
 [Black]: 61.8% cp:96 Qd6 f3 O-O h4 Rfd8 h5 Bd5 Bc2 Qe6 Bb3 Bxb3 Qxd8+ Rxd8 Rxd8+ Bf8 (Depth: 15) 
 ",c3,Black,67.80882495516275,White,32.51947274176865,
"FEN: r3k2r/1bp1ppbp/p5p1/1p2q3/8/2PBB3/PP1Q1PPP/1K1R3R b kq - 0 14
[Black]: 67.8% cp:149 O-O f3 Rfd8 Bd4 Qd6 h4 h5 Qe3 Bxd4 cxd4 Qf6 Be4 Bxe4+ fxe4 (Depth: 15) 
 [Black]: 65.5% cp:128 Bf6 Bc2 O-O Bh6 Bxg2 Rhe1 Qxh2 Bxf8 Rxf8 f4 Qh3 f5 Bf3 Qe3 Kg7 Rd3 (Depth: 15) 
 [Black]: 61.8% cp:96 Qd6 f3 O-O h4 Rfd8 h5 Bd5 Bc2 Qe6 Bb3 Bxb3 Qxd8+ Rxd8 Rxd8+ Bf8 (Depth: 15) 
 ","FEN: r4rk1/1bp1ppbp/p5p1/1p2q3/8/2PBB3/PP1Q1PPP/1K1R3R w - - 1 15
[White]: 33.4% cp:-138 f3 Rfd8 Bd4 Qd6 Bxg7 Kxg7 Qe3 Qf6 Bc2 Rd5 Rxd5 Bxd5 a4 bxa4 Bxa4 h5 Kc1 Rb8 Rd1 c6 (Depth: 15) 
 [White]: 32.7% cp:-144 Bd4 Qd6 Bxg7 Kxg7 f3 Rad8 Qe3 Qf6 Bc2 Bd5 Rhe1 Rfe8 a3 Rd7 Qa7 Red8 Qe3 Qb6 (Depth: 15) 
 [White]: 32.3% cp:-148 Bf4 Qc5 f3 Bd5 Rhe1 Rfd8 Qe3 Qxe3 Bxe3 h5 (Depth: 15) 
 ",O-O,White,33.40330732481797,Black,67.80882495516275,
